X,Y,Z,Activity,,,
-0.156,-0.982,-0.128,3,,,
-0.155,-0.984,-0.138,3,,,
-0.155,-0.984,-0.138,3,,,
-0.155,-0.986,-0.138,3,,,
-0.156,-0.985,-0.134,3,,,
-0.156,-0.985,-0.134,3,,,
-0.157,-0.984,-0.133,3,,,
-0.157,-0.986,-0.132,3,,,
-0.157,-0.986,-0.132,3,,,
-0.156,-0.985,-0.134,3,,,
-0.155,-0.984,-0.133,3,,,
-0.155,-0.984,-0.133,3,,,
-0.155,-0.983,-0.133,3,,,
-0.155,-0.984,-0.131,3,,,
-0.155,-0.984,-0.131,3,,,
-0.155,-0.983,-0.131,3,,,
-0.155,-0.985,-0.134,3,,,
-0.155,-0.985,-0.134,3,,,
-0.155,-0.985,-0.134,3,,,
-0.158,-0.975,-0.135,3,,,
-0.158,-0.975,-0.135,3,,,
-0.159,-0.966,-0.137,3,,,
-0.144,-0.955,-0.088,3,,,
-0.144,-0.955,-0.088,3,,,
-0.148,-0.95,-0.094,3,,,
-0.136,-1.062,-0.184,3,,,
-0.136,-1.062,-0.184,3,,,
-0.133,-1.073,-0.189,3,,,
-0.149,-0.983,-0.112,3,,,
-0.149,-0.983,-0.112,3,,,
-0.152,-0.976,-0.107,3,,,
-0.14,-1.139,-0.232,3,,,
-0.14,-1.139,-0.232,3,,,
-0.139,-1.158,-0.264,3,,,
-0.174,-0.909,0.01,3,,,
-0.174,-0.909,0.01,3,,,
-0.179,-0.902,0.002,3,,,
-0.176,-0.957,-0.016,3,,,
-0.176,-0.957,-0.016,3,,,
-0.174,-0.962,0.002,3,,,
-0.192,-1.012,0.009,3,,,
-0.192,-1.012,0.009,3,,,
-0.192,-1.012,0.009,3,,,
-0.184,-0.917,0.109,3,,,
-0.184,-0.917,0.109,3,,,
-0.179,-0.901,0.114,3,,,
-0.183,-0.929,0.105,3,,,
-0.183,-0.929,0.105,3,,,
-0.183,-0.959,0.088,3,,,
-0.16,-1.038,0.017,3,,,
-0.157,-1.033,0.036,3,,,
-0.156,-1.028,0.052,3,,,
-0.162,-1.005,0.021,3,,,
-0.162,-1.005,0.021,3,,,
-0.16,-0.992,0.035,3,,,
-0.169,-0.953,0.012,3,,,
-0.169,-0.953,0.012,3,,,
-0.169,-0.953,0.012,3,,,
-0.148,-0.952,0.084,3,,,
-0.148,-0.952,0.084,3,,,
-0.145,-0.958,0.085,3,,,
-0.138,-1.003,0.062,3,,,
-0.138,-1.003,0.062,3,,,
-0.14,-1,0.068,3,,,
-0.156,-0.977,0.053,3,,,
-0.157,-0.97,0.051,3,,,
-0.157,-0.97,0.051,3,,,
-0.165,-0.958,0.015,3,,,
-0.165,-0.958,0.015,3,,,
-0.167,-0.964,0.002,3,,,
-0.178,-0.986,-0.056,3,,,
-0.195,-1,-0.063,3,,,
-0.195,-1,-0.063,3,,,
-0.195,-1.001,-0.073,3,,,
-0.197,-1.004,-0.127,3,,,
-0.197,-1.004,-0.127,3,,,
-0.195,-1.005,-0.133,3,,,
-0.184,-1.005,-0.124,3,,,
-0.184,-1.005,-0.124,3,,,
-0.181,-1.005,-0.117,3,,,
-0.173,-0.994,-0.057,3,,,
-0.173,-0.994,-0.057,3,,,
-0.173,-0.994,-0.057,3,,,
-0.174,-0.97,-0.032,3,,,
-0.174,-0.97,-0.032,3,,,
-0.176,-0.969,-0.035,3,,,
-0.178,-0.977,-0.05,3,,,
-0.178,-0.978,-0.054,3,,,
-0.18,-0.981,-0.056,3,,,
-0.185,-0.986,-0.062,3,,,
-0.185,-0.986,-0.062,3,,,
-0.185,-0.986,-0.062,3,,,
-0.186,-0.984,-0.06,3,,,
-0.186,-0.984,-0.06,3,,,
-0.183,-0.984,-0.059,3,,,
-0.18,-0.985,-0.061,3,,,
-0.18,-0.985,-0.061,3,,,
-0.181,-0.985,-0.063,3,,,
-0.182,-0.988,-0.072,3,,,
-0.182,-0.988,-0.072,3,,,
-0.182,-0.988,-0.072,3,,,
-0.183,-0.99,-0.076,3,,,
-0.183,-0.99,-0.076,3,,,
-0.183,-0.991,-0.074,3,,,
-0.181,-0.988,-0.065,3,,,
-0.181,-0.988,-0.066,3,,,
-0.18,-0.986,-0.066,3,,,
-0.183,-0.99,-0.072,3,,,
-0.183,-0.99,-0.072,3,,,
-0.184,-0.989,-0.07,3,,,
-0.183,-0.983,-0.062,3,,,
-0.183,-0.983,-0.062,3,,,
-0.183,-0.982,-0.062,3,,,
-0.184,-0.982,-0.057,3,,,
-0.184,-0.982,-0.057,3,,,
-0.183,-0.982,-0.056,3,,,
-0.181,-0.982,-0.061,3,,,
-0.181,-0.982,-0.061,3,,,
-0.181,-0.983,-0.061,3,,,
-0.179,-0.987,-0.062,3,,,
-0.179,-0.987,-0.062,3,,,
-0.167,-0.989,-0.07,3,,,
-0.167,-0.989,-0.07,3,,,
-0.166,-0.988,-0.069,3,,,
-0.195,-0.972,-0.069,3,,,
-0.202,-0.977,-0.067,3,,,
-0.202,-0.977,-0.067,3,,,
-0.203,-0.988,-0.066,3,,,
-0.194,-0.987,-0.045,3,,,
-0.193,-0.983,-0.044,3,,,
-0.194,-0.978,-0.041,3,,,
-0.173,-0.976,-0.035,3,,,
-0.173,-0.976,-0.035,3,,,
-0.172,-0.981,-0.036,3,,,
-0.223,-0.997,-0.053,3,,,
-0.223,-0.997,-0.053,3,,,
-0.23,-1,-0.05,3,,,
-0.239,-0.996,-0.048,3,,,
-0.239,-0.996,-0.048,3,,,
-0.227,-1,-0.052,3,,,
-0.236,-0.975,-0.051,3,,,
-0.236,-0.975,-0.051,3,,,
-0.228,-0.975,-0.052,3,,,
-0.231,-0.969,-0.062,3,,,
-0.248,-0.963,-0.064,3,,,
-0.265,-0.957,-0.064,3,,,
-0.247,-0.981,-0.052,3,,,
-0.247,-0.981,-0.052,3,,,
-0.247,-0.985,-0.053,3,,,
-0.235,-1.001,-0.045,3,,,
-0.235,-1.001,-0.045,3,,,
-0.233,-1.004,-0.042,3,,,
-0.261,-0.962,-0.03,3,,,
-0.261,-0.962,-0.03,3,,,
-0.262,-0.958,-0.024,3,,,
-0.25,-0.963,-0.016,3,,,
-0.25,-0.963,-0.016,3,,,
-0.252,-0.953,-0.017,3,,,
-0.251,-0.943,0.008,3,,,
-0.251,-0.943,0.008,3,,,
-0.251,-0.947,0.008,3,,,
-0.26,-0.96,0.019,3,,,
-0.254,-0.972,0.016,3,,,
-0.249,-0.981,0.01,3,,,
-0.26,-0.969,-0.01,3,,,
-0.26,-0.969,-0.01,3,,,
-0.258,-0.969,-0.011,3,,,
-0.257,-0.948,-0.01,3,,,
-0.264,-0.946,-0.011,3,,,
-0.264,-0.946,-0.011,3,,,
-0.248,-0.969,-0.015,3,,,
-0.248,-0.969,-0.015,3,,,
-0.248,-0.969,-0.015,3,,,
-0.259,-0.975,-0.026,3,,,
-0.259,-0.975,-0.026,3,,,
-0.262,-0.974,-0.022,3,,,
-0.259,-0.985,-0.039,3,,,
-0.254,-0.994,-0.043,3,,,
-0.248,-1,-0.046,3,,,
-0.246,-0.984,-0.045,3,,,
-0.246,-0.984,-0.045,3,,,
-0.246,-0.977,-0.042,3,,,
-0.242,-0.962,-0.038,3,,,
-0.237,-0.97,-0.019,3,,,
-0.237,-0.97,-0.019,3,,,
-0.241,-0.969,-0.017,3,,,
-0.248,-0.97,-0.018,3,,,
-0.248,-0.97,-0.018,3,,,
-0.252,-0.966,-0.016,3,,,
-0.254,-0.966,-0.038,3,,,
-0.242,-0.979,-0.039,3,,,
-0.225,-0.998,-0.031,3,,,
-0.225,-0.998,-0.031,3,,,
-0.235,-0.997,-0.037,3,,,
-0.247,-0.999,-0.067,3,,,
-0.247,-0.999,-0.067,3,,,
-0.24,-1.003,-0.066,3,,,
-0.237,-0.982,-0.057,3,,,
-0.237,-0.982,-0.057,3,,,
-0.228,-0.979,-0.037,3,,,
-0.211,-1.012,-0.014,3,,,
-0.211,-1.012,-0.014,3,,,
-0.215,-1.029,-0.026,3,,,
-0.19,-1.3,-0.129,3,,,
-0.19,-1.3,-0.129,3,,,
-0.219,-1.235,-0.113,3,,,
-0.326,-0.754,0.024,3,,,
-0.326,-0.754,0.024,3,,,
-0.3,-0.808,0.034,3,,,
-0.321,-0.891,-0.021,3,,,
-0.321,-0.891,-0.021,3,,,
-0.321,-0.891,-0.021,3,,,
-0.252,-0.927,0.054,3,,,
-0.252,-0.927,0.054,3,,,
-0.273,-0.971,0.053,3,,,
-0.298,-0.925,0.016,3,,,
-0.298,-0.925,0.016,3,,,
-0.275,-0.936,0.029,3,,,
-0.146,-0.906,0.143,3,,,
-0.109,-0.908,0.161,3,,,
-0.109,-0.908,0.161,3,,,
-0.178,-0.88,0.152,3,,,
-0.178,-0.88,0.152,3,,,
-0.191,-0.879,0.152,3,,,
-0.204,-1.032,0.038,3,,,
-0.281,-1.086,-0.166,3,,,
-0.281,-1.086,-0.166,3,,,
-0.281,-1.086,-0.166,3,,,
-0.244,-1.066,-0.154,3,,,
-0.244,-1.066,-0.154,3,,,
-0.241,-1.086,-0.167,3,,,
-0.211,-1.17,0.003,3,,,
-0.211,-1.17,0.003,3,,,
-0.211,-1.17,0.003,3,,,
-0.287,-1.227,0.089,3,,,
-0.291,-1.219,0.126,3,,,
-0.291,-1.219,0.126,3,,,
-0.145,-1.091,0.075,3,,,
-0.145,-1.091,0.075,3,,,
-0.137,-1.027,0.097,3,,,
-0.263,-0.842,0.122,3,,,
-0.272,-0.816,0.089,3,,,
-0.272,-0.816,0.089,3,,,
-0.328,-0.691,0.026,3,,,
-0.328,-0.691,0.026,3,,,
-0.321,-0.666,-0.043,3,,,
-0.389,-0.727,0.01,3,,,
-0.389,-0.727,0.01,3,,,
-0.432,-0.763,-0.128,3,,,
-0.432,-0.768,-0.145,3,,,
-0.433,-0.776,-0.149,3,,,
-0.491,-0.532,-0.169,3,,,
-0.491,-0.532,-0.169,3,,,
-0.496,-0.51,-0.193,3,,,
-0.386,-0.98,-0.479,3,,,
-0.386,-0.98,-0.479,3,,,
-0.386,-0.98,-0.479,3,,,
-0.44,-0.857,-0.165,3,,,
-0.44,-0.857,-0.165,3,,,
-0.432,-0.776,-0.075,3,,,
-0.266,-1.027,-0.233,3,,,
-0.247,-1.047,-0.282,3,,,
-0.256,-1.052,-0.301,3,,,
-0.367,-0.877,-0.24,3,,,
-0.358,-0.882,-0.223,3,,,
-0.358,-0.882,-0.223,3,,,
-0.282,-1.335,-0.548,3,,,
-0.282,-1.335,-0.548,3,,,
-0.255,-1.361,-0.533,3,,,
-0.269,-1.156,-0.281,3,,,
-0.269,-1.156,-0.281,3,,,
-0.227,-1.171,-0.183,3,,,
-0.225,-0.889,-0.038,3,,,
-0.225,-0.889,-0.038,3,,,
-0.225,-0.889,-0.038,3,,,
-0.237,-0.702,0.002,3,,,
-0.237,-0.702,0.002,3,,,
-0.239,-0.695,0.019,3,,,
-0.243,-0.838,0.008,3,,,
-0.243,-0.838,0.008,3,,,
-0.24,-0.872,-0.008,3,,,
-0.216,-1.152,-0.127,3,,,
-0.216,-1.152,-0.127,3,,,
-0.211,-1.248,-0.209,3,,,
-0.22,-1.282,-0.354,3,,,
-0.22,-1.282,-0.354,3,,,
-0.225,-1.208,-0.293,3,,,
-0.219,-0.787,-0.041,3,,,
-0.219,-0.787,-0.041,3,,,
-0.219,-0.787,-0.041,3,,,
-0.211,-0.881,0.053,3,,,
-0.211,-0.881,0.053,3,,,
-0.211,-0.881,0.053,3,,,
-0.226,-1.074,-0.07,3,,,
-0.226,-1.082,-0.066,3,,,
-0.226,-1.082,-0.066,3,,,
-0.244,-1.033,-0.065,3,,,
-0.244,-1.033,-0.065,3,,,
-0.244,-1.033,-0.065,3,,,
-0.228,-0.949,-0.051,3,,,
-0.228,-0.949,-0.051,3,,,
-0.222,-0.925,-0.029,3,,,
-0.208,-1.039,0.012,3,,,
-0.208,-1.039,0.012,3,,,
-0.211,-1.039,0.005,3,,,
-0.204,-0.878,0.22,3,,,
-0.204,-0.878,0.22,3,,,
-0.197,-0.877,0.21,3,,,
-0.203,-0.829,0.202,3,,,
-0.208,-0.809,0.209,3,,,
-0.208,-0.809,0.209,3,,,
-0.207,-0.843,0.152,3,,,
-0.207,-0.843,0.152,3,,,
-0.207,-0.843,0.152,3,,,
-0.221,-1.086,-0.04,3,,,
-0.22,-1.103,-0.062,3,,,
-0.22,-1.103,-0.062,3,,,
-0.232,-1.089,-0.112,3,,,
-0.232,-1.089,-0.112,3,,,
-0.231,-1.071,-0.107,3,,,
-0.211,-0.971,-0.029,3,,,
-0.208,-0.958,-0.012,3,,,
-0.207,-0.949,0,3,,,
-0.208,-0.96,0.007,3,,,
-0.208,-0.96,0.007,3,,,
-0.208,-0.968,0.004,3,,,
-0.213,-0.999,-0.014,3,,,
-0.213,-0.999,-0.014,3,,,
-0.214,-1.001,-0.014,3,,,
-0.213,-0.983,-0.015,3,,,
-0.213,-0.983,-0.015,3,,,
-0.212,-0.977,-0.016,3,,,
-0.21,-0.974,-0.023,3,,,
-0.21,-0.974,-0.023,3,,,
-0.21,-0.979,-0.023,3,,,
-0.21,-0.985,-0.02,3,,,
-0.211,-0.988,-0.02,3,,,
-0.21,-0.99,-0.019,3,,,
-0.212,-0.985,-0.019,3,,,
-0.212,-0.985,-0.019,3,,,
-0.213,-0.982,-0.019,3,,,
-0.209,-0.978,-0.024,3,,,
-0.209,-0.978,-0.024,3,,,
-0.21,-0.979,-0.024,3,,,
-0.211,-0.979,-0.014,3,,,
-0.211,-0.979,-0.014,3,,,
-0.211,-0.979,-0.014,3,,,
-0.208,-0.982,-0.021,3,,,
-0.208,-0.982,-0.021,3,,,
-0.209,-0.982,-0.02,3,,,
-0.21,-0.981,-0.02,3,,,
-0.21,-0.981,-0.02,3,,,
-0.21,-0.982,-0.02,3,,,
-0.212,-0.981,-0.021,3,,,
-0.212,-0.981,-0.021,3,,,
-0.212,-0.981,-0.021,3,,,
-0.212,-0.983,-0.02,3,,,
-0.212,-0.983,-0.02,3,,,
-0.211,-0.982,-0.02,3,,,
-0.209,-0.982,-0.022,3,,,
-0.209,-0.982,-0.022,3,,,
-0.209,-0.981,-0.022,3,,,
-0.208,-0.979,-0.022,3,,,
-0.208,-0.98,-0.022,3,,,
-0.208,-0.981,-0.021,3,,,
-0.209,-0.981,-0.019,3,,,
-0.209,-0.981,-0.019,3,,,
-0.209,-0.981,-0.019,3,,,
-0.212,-0.982,-0.021,3,,,
-0.212,-0.982,-0.021,3,,,
-0.209,-0.982,-0.022,3,,,
-0.21,-0.982,-0.024,3,,,
-0.211,-0.981,-0.024,3,,,
-0.211,-0.981,-0.024,3,,,
-0.209,-0.982,-0.022,3,,,
-0.209,-0.981,-0.022,3,,,
-0.21,-0.983,-0.022,3,,,
-0.208,-0.982,-0.023,3,,,
-0.208,-0.982,-0.023,3,,,
-0.208,-0.981,-0.023,3,,,
-0.211,-0.978,-0.016,3,,,
-0.207,-0.983,-0.026,3,,,
-0.207,-0.983,-0.026,3,,,
-0.207,-0.982,-0.025,3,,,
-0.21,-0.982,-0.023,3,,,
-0.209,-0.981,-0.023,3,,,
-0.211,-0.979,-0.023,3,,,
-0.211,-0.979,-0.023,3,,,
-0.211,-0.979,-0.022,3,,,
-0.211,-0.982,-0.021,3,,,
-0.211,-0.982,-0.021,3,,,
-0.211,-0.982,-0.021,3,,,
-0.209,-0.981,-0.023,3,,,
-0.209,-0.982,-0.023,3,,,
-0.208,-0.981,-0.021,3,,,
-0.208,-0.981,-0.022,3,,,
-0.208,-0.981,-0.022,3,,,
-0.207,-0.98,-0.023,3,,,
-0.209,-0.978,-0.02,3,,,
-0.21,-0.979,-0.02,3,,,
-0.21,-0.979,-0.02,3,,,
-0.211,-0.983,-0.023,3,,,
-0.211,-0.983,-0.023,3,,,
-0.21,-0.984,-0.024,3,,,
-0.211,-0.982,-0.024,3,,,
-0.211,-0.982,-0.024,3,,,
-0.211,-0.982,-0.024,3,,,
-0.209,-0.981,-0.024,3,,,
-0.21,-0.982,-0.023,3,,,
-0.21,-0.98,-0.024,3,,,
-0.209,-0.981,-0.023,3,,,
-0.209,-0.981,-0.023,3,,,
-0.208,-0.981,-0.023,3,,,
-0.211,-0.979,-0.02,3,,,
-0.21,-0.98,-0.02,3,,,
-0.21,-0.98,-0.02,3,,,
-0.208,-0.983,-0.027,3,,,
-0.208,-0.983,-0.027,3,,,
-0.207,-0.981,-0.029,3,,,
-0.21,-0.982,-0.026,3,,,
-0.21,-0.982,-0.026,3,,,
-0.21,-0.983,-0.025,3,,,
-0.211,-0.998,-0.037,3,,,
-0.21,-1.006,-0.048,3,,,
-0.21,-1.011,-0.068,3,,,
-0.195,-1.023,-0.014,3,,,
-0.195,-1.023,-0.014,3,,,
-0.194,-1.031,0.016,3,,,
-0.218,-1.107,-0.1,3,,,
-0.218,-1.107,-0.1,3,,,
-0.224,-1.088,-0.109,3,,,
-0.254,-0.941,-0.016,3,,,
-0.254,-0.941,-0.016,3,,,
-0.258,-0.956,-0.028,3,,,
-0.274,-0.938,0.057,3,,,
-0.274,-0.938,0.057,3,,,
-0.28,-0.929,0.079,3,,,
-0.298,-0.979,0.05,3,,,
-0.298,-0.979,0.05,3,,,
-0.261,-0.994,0.078,3,,,
-0.264,-0.98,0.118,3,,,
-0.264,-0.98,0.118,3,,,
-0.264,-1.005,0.114,3,,,
-0.292,-0.881,0.229,3,,,
-0.292,-0.881,0.229,3,,,
-0.292,-0.881,0.229,3,,,
-0.255,-1.011,0.174,3,,,
-0.255,-1.011,0.174,3,,,
-0.289,-0.907,0.185,3,,,
-0.297,-0.847,0.201,3,,,
-0.297,-0.847,0.201,3,,,
-0.301,-0.875,0.174,3,,,
-0.308,-0.858,0.142,3,,,
-0.308,-0.858,0.142,3,,,
-0.305,-0.873,0.115,3,,,
-0.274,-0.825,0.068,3,,,
-0.274,-0.825,0.068,3,,,
-0.243,-0.724,0.098,3,,,
-0.242,-0.693,0.353,3,,,
-0.242,-0.693,0.353,3,,,
-0.242,-0.693,0.353,3,,,
-0.139,-0.99,0.389,3,,,
-0.147,-1.02,0.459,3,,,
-0.147,-1.02,0.459,3,,,
-0.149,-1.018,0.47,3,,,
-0.16,-1.12,0.31,3,,,
-0.15,-1.123,0.297,3,,,
-0.142,-1.108,0.26,3,,,
-0.138,-0.932,0.202,3,,,
-0.138,-0.932,0.202,3,,,
-0.138,-0.905,0.195,3,,,
-0.139,-0.868,0.211,3,,,
-0.139,-0.868,0.211,3,,,
-0.139,-0.868,0.211,3,,,
-0.158,-0.953,0.226,3,,,
-0.158,-0.953,0.226,3,,,
-0.16,-0.966,0.229,3,,,
-0.162,-1.008,0.217,3,,,
-0.162,-1.008,0.217,3,,,
-0.163,-1.014,0.216,3,,,
-0.156,-0.989,0.18,3,,,
-0.156,-0.989,0.18,3,,,
-0.153,-0.977,0.182,3,,,
-0.147,-0.944,0.194,3,,,
-0.147,-0.944,0.194,3,,,
-0.15,-0.945,0.191,3,,,
-0.156,-0.958,0.198,3,,,
-0.156,-0.958,0.198,3,,,
-0.156,-0.962,0.198,3,,,
-0.154,-0.979,0.187,3,,,
-0.154,-0.979,0.187,3,,,
-0.153,-0.976,0.186,3,,,
-0.153,-0.969,0.18,3,,,
-0.153,-0.969,0.18,3,,,
-0.153,-0.974,0.179,3,,,
-0.156,-0.974,0.171,3,,,
-0.156,-0.974,0.171,3,,,
-0.155,-0.971,0.176,3,,,
-0.151,-0.966,0.192,3,,,
-0.151,-0.966,0.192,3,,,
-0.15,-0.961,0.197,3,,,
-0.154,-0.954,0.2,3,,,
-0.154,-0.954,0.2,3,,,
-0.154,-0.955,0.199,3,,,
-0.154,-0.968,0.19,3,,,
-0.153,-0.971,0.188,3,,,
-0.152,-0.971,0.181,3,,,
-0.152,-0.971,0.181,3,,,
-0.152,-0.97,0.18,3,,,
-0.154,-0.969,0.179,3,,,
-0.154,-0.969,0.179,3,,,
-0.153,-0.968,0.177,3,,,
-0.154,-0.97,0.184,3,,,
-0.154,-0.97,0.184,3,,,
-0.154,-0.97,0.184,3,,,
-0.156,-0.972,0.185,3,,,
-0.156,-0.972,0.185,3,,,
-0.156,-0.972,0.185,3,,,
-0.154,-0.967,0.185,3,,,
-0.154,-0.967,0.185,3,,,
-0.154,-0.966,0.184,3,,,
-0.152,-0.96,0.19,3,,,
-0.152,-0.96,0.19,3,,,
-0.152,-0.96,0.189,3,,,
-0.15,-0.968,0.179,3,,,
-0.15,-0.968,0.179,3,,,
-0.15,-0.968,0.179,3,,,
-0.153,-0.97,0.18,3,,,
-0.153,-0.97,0.182,3,,,
-0.154,-0.97,0.182,3,,,
-0.156,-0.97,0.185,3,,,
-0.156,-0.97,0.185,3,,,
-0.156,-0.969,0.184,3,,,
-0.156,-0.971,0.18,3,,,
-0.156,-0.971,0.18,3,,,
-0.153,-0.97,0.18,3,,,
-0.153,-0.97,0.18,3,,,
-0.153,-0.97,0.18,3,,,
-0.153,-0.97,0.179,3,,,
-0.152,-0.967,0.18,3,,,
-0.152,-0.967,0.18,3,,,
-0.153,-0.966,0.18,3,,,
-0.151,-0.966,0.182,3,,,
-0.15,-0.966,0.184,3,,,
-0.15,-0.966,0.184,3,,,
-0.154,-0.969,0.181,3,,,
-0.154,-0.969,0.181,3,,,
-0.154,-0.969,0.181,3,,,
-0.155,-0.97,0.181,3,,,
-0.155,-0.97,0.181,3,,,
-0.155,-0.969,0.181,3,,,
-0.154,-0.968,0.181,3,,,
-0.154,-0.969,0.181,3,,,
-0.154,-0.969,0.181,3,,,
-0.153,-0.97,0.177,3,,,
-0.153,-0.97,0.177,3,,,
-0.153,-0.97,0.177,3,,,
-0.155,-0.967,0.182,3,,,
-0.155,-0.967,0.182,3,,,
-0.152,-0.967,0.184,3,,,
-0.151,-0.967,0.176,3,,,
-0.151,-0.969,0.175,3,,,
-0.152,-0.969,0.175,3,,,
-0.153,-0.971,0.177,3,,,
-0.153,-0.971,0.177,3,,,
-0.155,-0.971,0.177,3,,,
-0.155,-0.972,0.179,3,,,
-0.155,-0.972,0.179,3,,,
-0.156,-0.971,0.18,3,,,
-0.154,-0.97,0.177,3,,,
-0.154,-0.97,0.177,3,,,
-0.154,-0.97,0.177,3,,,
-0.152,-0.968,0.178,3,,,
-0.152,-0.968,0.178,3,,,
-0.151,-0.969,0.178,3,,,
-0.151,-0.966,0.177,3,,,
-0.151,-0.969,0.176,3,,,
-0.153,-0.97,0.175,3,,,
-0.151,-0.968,0.176,3,,,
-0.152,-0.969,0.177,3,,,
-0.152,-0.969,0.178,3,,,
-0.153,-0.97,0.177,3,,,
-0.153,-0.97,0.177,3,,,
-0.154,-0.971,0.177,3,,,
-0.154,-0.97,0.176,3,,,
-0.154,-0.97,0.176,3,,,
-0.154,-0.97,0.177,3,,,
-0.152,-0.968,0.176,3,,,
-0.152,-0.968,0.176,3,,,
-0.152,-0.968,0.177,3,,,
-0.153,-0.97,0.177,3,,,
-0.153,-0.97,0.177,3,,,
-0.151,-0.972,0.177,3,,,
-0.153,-0.97,0.178,3,,,
-0.153,-0.969,0.179,3,,,
-0.153,-0.969,0.179,3,,,
-0.151,-0.967,0.176,3,,,
-0.151,-0.967,0.176,3,,,
-0.152,-0.968,0.174,3,,,
-0.152,-0.972,0.172,3,,,
-0.152,-0.972,0.172,3,,,
-0.153,-0.972,0.173,3,,,
-0.153,-0.973,0.175,3,,,
-0.154,-0.972,0.176,3,,,
-0.155,-0.971,0.177,3,,,
-0.154,-0.969,0.176,3,,,
-0.154,-0.969,0.176,3,,,
-0.154,-0.969,0.175,3,,,
-0.152,-0.97,0.176,3,,,
-0.152,-0.97,0.176,3,,,
-0.152,-0.97,0.175,3,,,
-0.152,-0.969,0.176,3,,,
-0.152,-0.969,0.176,3,,,
-0.152,-0.969,0.176,3,,,
-0.151,-0.97,0.175,3,,,
-0.151,-0.97,0.175,3,,,
-0.151,-0.969,0.177,3,,,
-0.154,-0.968,0.178,3,,,
-0.154,-0.968,0.178,3,,,
-0.154,-0.968,0.178,3,,,
-0.154,-0.973,0.174,3,,,
-0.154,-0.973,0.173,3,,,
-0.153,-0.971,0.173,3,,,
-0.153,-0.97,0.175,3,,,
-0.153,-0.97,0.175,3,,,
-0.153,-0.97,0.175,3,,,
-0.152,-0.969,0.174,3,,,
-0.152,-0.969,0.174,3,,,
-0.152,-0.97,0.175,3,,,
-0.151,-0.971,0.174,3,,,
-0.151,-0.971,0.173,3,,,
-0.151,-0.971,0.173,3,,,
-0.153,-0.967,0.178,3,,,
-0.153,-0.967,0.178,3,,,
-0.154,-0.966,0.18,3,,,
-0.152,-0.968,0.174,3,,,
-0.152,-0.968,0.174,3,,,
-0.152,-0.969,0.173,3,,,
-0.152,-0.973,0.17,3,,,
-0.153,-0.972,0.173,3,,,
-0.153,-0.972,0.173,3,,,
-0.153,-0.97,0.175,3,,,
-0.153,-0.969,0.174,3,,,
-0.153,-0.969,0.173,3,,,
-0.153,-0.969,0.173,3,,,
-0.152,-0.97,0.175,3,,,
-0.152,-0.971,0.174,3,,,
-0.153,-0.972,0.174,3,,,
-0.151,-0.969,0.175,3,,,
-0.151,-0.969,0.175,3,,,
-0.151,-0.97,0.175,3,,,
-0.151,-0.967,0.174,3,,,
-0.151,-0.967,0.174,3,,,
-0.15,-0.967,0.174,3,,,
-0.152,-0.97,0.175,3,,,
-0.152,-0.97,0.175,3,,,
-0.152,-0.97,0.175,3,,,
-0.154,-0.972,0.172,3,,,
-0.154,-0.972,0.172,3,,,
-0.154,-0.972,0.173,3,,,
-0.152,-0.969,0.173,3,,,
-0.152,-0.969,0.173,3,,,
-0.152,-0.969,0.174,3,,,
-0.153,-0.969,0.174,3,,,
-0.153,-0.969,0.174,3,,,
-0.153,-0.97,0.174,3,,,
-0.151,-0.97,0.175,3,,,
-0.151,-0.97,0.175,3,,,
-0.151,-0.971,0.174,3,,,
-0.153,-0.969,0.174,3,,,
-0.153,-0.969,0.174,3,,,
-0.153,-0.969,0.174,3,,,
-0.152,-0.971,0.172,3,,,
-0.153,-0.972,0.172,3,,,
-0.153,-0.972,0.172,3,,,
-0.153,-0.967,0.178,3,,,
-0.153,-0.967,0.178,3,,,
-0.152,-0.966,0.178,3,,,
-0.15,-0.971,0.169,3,,,
-0.15,-0.971,0.169,3,,,
-0.151,-0.971,0.17,3,,,
-0.152,-0.972,0.173,3,,,
-0.152,-0.972,0.173,3,,,
-0.151,-0.971,0.173,3,,,
-0.154,-0.969,0.176,3,,,
-0.154,-0.969,0.176,3,,,
-0.155,-0.969,0.176,3,,,
-0.153,-0.97,0.174,3,,,
-0.153,-0.97,0.174,3,,,
-0.153,-0.97,0.174,3,,,
-0.153,-0.971,0.172,3,,,
-0.153,-0.971,0.172,3,,,
-0.152,-0.97,0.173,3,,,
-0.152,-0.971,0.174,3,,,
-0.152,-0.971,0.174,3,,,
-0.152,-0.971,0.174,3,,,
-0.151,-0.969,0.175,3,,,
-0.154,-0.972,0.173,3,,,
-0.154,-0.972,0.173,3,,,
-0.154,-0.972,0.173,3,,,
-0.153,-0.971,0.172,3,,,
-0.153,-0.97,0.173,3,,,
-0.153,-0.969,0.172,3,,,
-0.154,-0.97,0.172,3,,,
-0.154,-0.97,0.172,3,,,
-0.153,-0.97,0.172,3,,,
-0.153,-0.97,0.174,3,,,
-0.153,-0.97,0.174,3,,,
-0.152,-0.97,0.174,3,,,
-0.152,-0.97,0.175,3,,,
-0.152,-0.97,0.174,3,,,
-0.152,-0.97,0.174,3,,,
-0.153,-0.969,0.174,3,,,
-0.153,-0.969,0.174,3,,,
-0.153,-0.969,0.173,3,,,
-0.153,-0.97,0.171,3,,,
-0.153,-0.97,0.171,3,,,
-0.154,-0.969,0.173,3,,,
-0.154,-0.967,0.18,3,,,
